timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
217908512,217908295,-0.86378425,-0.0209527,-5.9102542e-05,-0.5034261,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
218408540,218408336,-0.86288375,-0.021045953,-0.00011143862,-0.5049642,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
218908579,218908377,-0.86197317,-0.021158427,-0.00014972898,-0.50651234,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
219408626,219408418,-0.8611483,-0.020981677,-8.110629e-05,-0.50792056,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
219913669,219913460,-0.8609027,-0.019959623,0.00049022277,-0.5083778,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
220408710,220408501,-0.8601632,-0.016925,0.00080171484,-0.5097375,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
220908753,220908542,-0.86032456,-0.011602932,0.0013103609,-0.50961286,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
221408789,221408584,-0.86088175,-0.007994091,-0.0022321723,-0.5087375,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
221908831,221908626,-0.86037695,0.004987431,-0.012839272,-0.5094721,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
222408871,222408668,-0.8516747,0.001748093,-0.0132956,-0.52389926,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
222908916,222908710,-0.8447667,0.0067328354,-0.006632792,-0.53505147,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
223408999,223408752,-0.84907895,-0.010179303,0.0059348824,-0.52813447,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
223909020,223908794,-0.8552224,-0.025041934,-0.0006306697,-0.5176555,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
224409040,224408837,-0.861665,-0.038907766,0.0137166865,-0.505798,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
224909153,224908879,-0.8647488,-0.022395533,0.018513445,-0.5013634,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
225409174,225408922,-0.86739516,-0.031880323,0.006584697,-0.49655417,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
225909289,225908965,-0.87373585,-0.012765041,0.01233571,-0.48607686,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
226409217,226409008,-0.8775327,-0.0043965206,0.019594118,-0.47909606,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
226909274,226909051,-0.87985605,-0.004674136,0.020818776,-0.47476122,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
227409300,227409094,-0.882896,-0.0062760618,0.016856242,-0.46922392,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
227909391,227909137,-0.87930125,-0.010117144,0.014703644,-0.47593167,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
228409386,228409180,-0.87208515,-0.009341745,0.0015461511,-0.48926255,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
228909436,228909224,-0.8654626,-0.006301536,0.0046596797,-0.5009123,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
229409471,229409268,-0.8639571,-0.008484282,-0.0025034696,-0.5034877,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
229909534,229909311,-0.86490035,-0.017161539,-0.0044106436,-0.50163096,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
230409555,230409355,-0.86618876,-0.02553868,-0.008951793,-0.49898377,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
230909605,230909399,-0.8675972,-0.029784879,-0.0038577928,-0.4963597,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
231409653,231409443,-0.869608,-0.023791157,-0.0030956166,-0.4931596,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
231909770,231909487,-0.87199783,-0.01886766,0.0043914495,-0.4891263,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
232409739,232409531,-0.87629,-0.020917846,0.012523123,-0.48116663,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
232909779,232909576,-0.8848449,-0.025266014,0.01250096,-0.46503213,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
233409829,233409620,-0.89306873,-0.022684166,0.017922353,-0.44899058,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
233909871,233909665,-0.89972085,-0.01643603,0.017833572,-0.43579167,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
234409915,234409709,-0.90531677,-0.01626328,0.013390514,-0.42421424,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
234909962,234909754,-0.9089468,-0.016208513,0.008548242,-0.41650924,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
235410004,235409799,-0.9108755,-0.010546952,0.0051854034,-0.41251394,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
235910049,235909844,-0.91341627,-0.014369506,0.00791197,-0.40669614,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
236410129,236409889,-0.91454244,-0.021798935,-0.004421945,-0.40387797,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
236910138,236909935,-0.9116837,-0.027133163,-0.007424206,-0.4099287,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
237410188,237409980,-0.90715075,-0.022259803,0.002946842,-0.42020652,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
237910230,237910026,-0.90689695,-0.017454125,0.0081245415,-0.42091238,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
238410280,238410071,-0.9089201,-0.021106761,0.0036586819,-0.41641957,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
238910341,238910117,-0.90914965,-0.020710465,0.0029097393,-0.4159441,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
239410381,239410163,-0.9083142,-0.01876193,0.007773122,-0.4177952,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
239910411,239910208,-0.9068209,-0.023628345,0.006412348,-0.42080444,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
240410456,240410254,-0.90626943,-0.020098502,0.008664258,-0.42213356,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
240910509,240910301,-0.90599835,-0.017302735,0.007940353,-0.42285284,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
241410554,241410347,-0.9070187,-0.015803002,0.003159294,-0.42078203,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
241910658,241910393,-0.9088038,-0.013986946,-0.0023432423,-0.41698286,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
242410648,242410439,-0.90905225,-0.016631998,-0.0053715147,-0.41631538,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
242910690,242910486,-0.91168565,-0.015563391,-0.006235857,-0.41054642,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
243410744,243410532,-0.9167928,-0.01425651,-0.0020375839,-0.39910364,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
243910788,243910579,-0.92062545,-0.01466281,0.0082625495,-0.39008397,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
244410853,244410629,-0.9214679,-0.020895991,0.012808553,-0.38768077,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
244905832,244905671,-0.9210497,-0.020897517,0.014224669,-0.38862363,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
245410922,245410718,-0.92073065,-0.014991252,0.014243129,-0.38965032,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
245910973,245910765,-0.919576,-0.010773829,0.015383152,-0.3924634,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
246411017,246410812,-0.91985947,-0.0045741214,0.009987981,-0.3920943,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
246911091,246910859,-0.9209643,-0.0007904244,0.009737452,-0.38952452,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
247411163,247410905,-0.92330563,5.6791436e-05,0.00031318978,-0.3840661,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
247911154,247910952,-0.9245579,-0.004693338,-0.0055625783,-0.38097212,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
248406355,248405999,-0.9247564,-0.009311264,-0.008653835,-0.38034725,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
248911266,248911051,-0.92356855,-0.018169379,-0.008434868,-0.38290998,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
249411488,249411093,-0.92115366,-0.025907902,-0.0036579955,-0.3883189,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
249911347,249911141,-0.9177597,-0.026258193,0.0063441684,-0.39621633,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
250411399,250411188,-0.9138097,-0.028064918,0.015594753,-0.40487176,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
250911442,250911235,-0.9100783,-0.028491272,0.023066454,-0.41281208,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
251411530,251411282,-0.9033742,-0.012986824,-0.09149657,-0.41877797,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
251906535,251906329,-0.89737487,-0.0010580171,-0.0265785,-0.4404667,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
252406592,252406376,-0.8863396,-0.024734106,0.06308608,-0.45805088,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
252911676,252911424,-0.87727624,-0.0674971,0.029699698,-0.4742873,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
253411691,253411472,-0.87635785,0.019454535,0.16502485,-0.45208985,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
253911762,253911519,-0.89036644,0.044968933,0.18405508,-0.4139435,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
254411785,254411567,-0.9136588,0.13453396,0.024606634,-0.3827829,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
254911827,254911614,-0.9229587,0.123937555,0.017805023,-0.36396414,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
255406867,255406661,-0.9401478,0.08933334,-0.025445748,-0.3278633,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
255906915,255906709,-0.9491897,0.026677057,-0.10781826,-0.2944531,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
256406959,256406757,-0.948973,-0.021078363,-0.16040711,-0.27069438,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
256912015,256911805,-0.9674955,0.032005787,-0.06560398,-0.24212453,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
257412066,257411853,-0.97517514,0.027532164,0.03058511,-0.21757782,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
257912121,257911901,-0.9674986,-0.016344335,0.15568241,-0.198601,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
258412157,258411949,-0.9650443,-0.023464696,0.16685608,-0.20074376,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
258907205,258906997,-0.97271043,0.005981285,0.096230544,-0.21104124,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
259407245,259407045,-0.9712747,-0.01294835,0.01762276,-0.23695464,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
259907296,259907093,-0.9655448,0.055094916,0.06455616,-0.2460089,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
260412346,260412142,-0.9684463,0.03749739,-0.007556859,-0.24626954,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
260912433,260907190,-0.96171284,-0.033938464,-0.097970694,-0.2536899,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
261412445,261412239,-0.959424,0.0096464595,-0.02080023,-0.28103352,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
261912494,261912287,-0.95100766,-0.0036138266,0.036211323,-0.3070183,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
262407542,262407336,-0.94451565,-0.0051026787,0.028166352,-0.3272167,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
262907585,262907384,-0.9401134,-0.013152262,0.009382929,-0.3404788,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
263407643,263407433,-0.9372292,-0.014465767,0.011365959,-0.3482284,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
263907700,263907482,-0.93505436,-0.004517141,-0.011311277,-0.35429505,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
264412754,264412536,-0.92744917,0.011033108,-0.02865917,-0.37268636,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
264912791,264912580,-0.9159123,0.056450628,-0.031826463,-0.3961127,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
265412840,265412630,-0.9284576,0.056104932,-0.0387389,-0.36512744,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
265907889,265907678,-0.94239354,0.05097866,-0.03169943,-0.3290756,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
266407941,266407729,-0.94412655,0.03814574,-0.01988486,-0.3267639,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
266908012,266907777,-0.9475924,0.011486352,-0.015572403,-0.31889573,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
267408034,267407826,-0.9423545,-0.013132386,-0.024419814,-0.33346552,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
267908137,267907875,-0.9294296,-0.021502351,-0.025022192,-0.36752182,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
268413138,268412925,-0.9266016,-0.028700273,-0.029415011,-0.37379214,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
268913158,268912975,-0.9177008,-0.019637857,-0.037869237,-0.39497522,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
269408191,269408024,-0.8688966,-0.26907235,-0.09436826,-0.4046153,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
269908359,269908074,-0.7490685,-0.3635087,-0.2417916,-0.49829185,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
270408317,270408124,-0.6818598,-0.22781628,-0.14734246,-0.67930645,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
270908491,270908173,-0.6212259,-0.059597246,0.133152,-0.7699333,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
271408402,271408223,-0.62256753,0.010231825,0.18409324,-0.7605359,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
271908448,271908273,-0.78266865,0.07931644,0.11496123,-0.60656637,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
272413495,272413323,-0.8171275,0.06477895,0.07941851,-0.56727326,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
272908584,272908372,-0.8119483,0.031692095,0.046705984,-0.5809942,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
273408590,273408422,-0.8049657,0.011656204,0.028985899,-0.59249836,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
273908654,273908472,-0.7992599,0.0016895643,0.018408805,-0.6007013,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
274408716,274408522,-0.79191387,-0.013149367,0.0035460363,-0.61048096,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
274908737,274908571,-0.77697283,-0.019277291,-0.0066559725,-0.62920386,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
275408787,275408621,-0.7579099,0.110277206,0.09439893,-0.63600355,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
275908838,275908671,-0.7340671,0.34352562,0.23089816,-0.5383509,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
276408883,276408720,-0.8337554,0.41511574,0.13231917,-0.33915004,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
276908964,276908770,-0.88039356,0.45844004,0.03461997,-0.1163675,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
277408985,277408819,-0.8866638,0.45027193,-0.06345426,0.084000565,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
277909033,277908869,-0.84659857,0.4276305,-0.14632659,0.28105453,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
278409084,278408918,-0.77090156,0.39774865,-0.2267206,0.44283706,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
278909138,278908967,-0.68309075,0.34061134,-0.2796615,0.5823749,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
279409186,279409017,-0.55693704,0.29689166,-0.30710834,0.71229273,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
279909232,279909066,-0.58684945,0.14007819,-0.0658757,0.7947618,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
280404289,280404114,-0.5933616,-0.06741129,0.1740533,0.7829963,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
280909335,280909164,-0.64466,-0.20926033,0.24295181,0.69397265,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
281409378,281409213,-0.74896234,-0.19020984,0.17232311,0.6108849,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
281909427,281909262,-0.77396506,-0.21917233,0.15108547,0.5745561,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
282409492,282409310,-0.82128435,-0.23404816,0.1478639,0.49884868,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
282909524,282909359,-0.86369073,-0.1964921,0.10569567,0.45194885,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
283409571,283409407,-0.8851119,-0.16430165,0.085151725,0.42700264,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
283909622,283909455,-0.9133161,-0.11771388,0.0637076,0.38462782,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
284409676,284409504,-0.92696255,-0.06802477,0.041688617,0.3665721,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
284909720,284909552,-0.9344599,-0.03172876,0.028957866,0.3534677,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
285409818,285409604,-0.9392129,0.0015440168,0.015463401,0.3429834,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
285909812,285909648,-0.9410819,0.013881068,0.012009412,0.33768052,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
286409878,286409695,-0.9352658,0.01677744,0.014833476,0.35323718,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
286909916,286909743,-0.93227726,0.006433143,0.014974292,0.36137718,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
287409983,287409791,-0.9355615,0.0075837965,0.015911987,0.35272393,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
287910008,287909838,-0.9316655,0.006672971,0.010591101,0.3631017,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
288410052,288409885,-0.93087983,0.0049105473,0.0076055545,0.36521363,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
288910105,288909933,-0.9325143,-0.0032598642,0.002972862,0.3611063,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
289410149,289409979,-0.93199414,-0.0094543,0.0017858768,0.36234564,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
289910193,289910026,-0.9309735,-0.017935535,-0.0002472107,0.3646459,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
290410261,290410073,-0.9364958,-0.07188094,0.018742159,0.34272107,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
290910283,290910120,-0.94500065,-0.0688236,0.020306436,0.31910002,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
291410450,291410166,-0.9531427,-0.058783107,0.01669754,0.29628482,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
291910379,291910212,-0.9627585,-0.0508394,0.014685187,0.26513377,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
292410566,292410259,-0.965344,-0.029215833,0.012617802,0.25903314,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
292910476,292910305,-0.9636286,-0.009120737,0.0025175265,0.26707768,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
293410529,293410350,-0.96360826,-0.005460272,-0.0034466856,0.26724082,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
293910558,293910397,-0.9653823,-0.0042347484,-0.0070792995,0.26070857,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
294410622,294410442,-0.96340084,-0.011819009,-0.0034902235,0.26778156,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
294910656,294910488,-0.961461,-0.0050134873,-0.0005072319,0.2748953,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
295410716,295410533,-0.9658382,-0.0144226495,0.0055305827,0.25868505,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
295910743,295910578,-0.9671195,-0.017873077,0.008893645,0.25353742,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
296410789,296410624,-0.9674928,-0.01471957,0.0050682495,0.25241882,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
296910837,296910669,-0.96547294,-0.00700859,-0.0057503474,0.26034573,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
297405879,297405713,-0.96620756,-0.017865945,-0.0038989116,0.2571158,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
297910924,297910758,-0.96739596,-0.0133624775,-0.0070034773,0.25281918,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
298410965,298410803,-0.9670757,-0.013346937,-0.0026093076,0.25412545,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
298911013,298910847,-0.96541095,-0.017806996,0.0020471828,0.2601162,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
299411056,299410892,-0.96438,-0.0040148613,0.0018197712,0.264484,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
299906106,299905935,-0.9655619,-0.020196876,0.0028164443,0.25937313,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
300411150,300410980,-0.9705655,-0.023934275,0.0009631659,0.23964328,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
300906195,300906023,-0.9722967,-0.029970838,-0.0007012295,0.23181973,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
301411238,301411069,-0.9360523,-0.26712567,0.042941287,0.2249578,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
301911278,301911112,-0.89781576,-0.43180996,0.007883463,0.08605246,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
302411322,302411157,-0.8892544,-0.43939927,-0.08493471,-0.09455672,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
302911365,302911199,-0.9191862,-0.3281793,-0.083698064,-0.20097218,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
303411406,303411242,-0.9109024,-0.3027022,-0.09160864,-0.26502112,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
303911453,303911285,-0.9259874,-0.1915267,-0.04137892,-0.32272696,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
304406495,304406328,-0.9151226,-0.12982051,-0.023877984,-0.3809555,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
304911522,304911371,-0.9179837,-0.064497456,-0.007215858,-0.3912722,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
305411582,305411414,-0.9069105,-0.1659218,-0.039248817,-0.3852828,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
305911628,305911457,-0.8167176,-0.36142632,-0.14944893,-0.42427394,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
306411673,306411499,-0.70274794,-0.3292941,-0.2661606,-0.5717249,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
306911713,306911542,-0.59148127,-0.26274982,-0.34328887,-0.68063587,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
307411761,307411587,-0.49339706,-0.20075914,-0.40341523,-0.74398345,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
307906794,307906626,-0.37173718,-0.15868378,-0.42926311,-0.8076906,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
308406854,308406668,-0.23958564,-0.0975764,-0.4424592,-0.85866606,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
308911880,308911711,-0.08865817,-0.06150854,-0.37808776,-0.9194597,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
309411917,309411752,0.013260201,-0.05233204,-0.21261588,-0.97564346,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
309911958,309911794,0.02269633,-0.062320266,-0.021131655,-0.9975744,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
310412000,310411835,-0.023768818,-0.061695684,0.10105539,-0.9926815,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
310912095,310911877,-0.10202888,-0.040879272,0.14924327,-0.9826727,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
311407093,311406918,-0.14055337,-0.035822846,0.13023241,-0.98081654,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
311907173,311906959,-0.1689005,-0.045389727,0.102704786,-0.97921616,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
312407168,312407000,-0.21220271,-0.04409512,0.08843131,-0.9722169,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
312912228,312912042,-0.24293223,-0.046330094,0.06263439,-0.9669097,0.99999946,3.7847108e-09,5.242912e-10,-0.0010803554,3
