timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
362942551,5.0385222,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
363442551,4.944763,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
363942552,5.0532255,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
364442551,5.047989,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
364942551,5.057556,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
365442603,5.0273438,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
365942552,5.03822,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
366442551,4.920694,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
366942552,5.053125,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
367442573,5.0351987,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
367942551,5.044766,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
368442582,4.925528,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
368942550,5.035501,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
369442566,4.927844,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
369942553,5.0302644,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
370442551,5.050003,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
370942551,4.9263334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
371442552,5.052722,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
371942551,5.038925,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
372442552,4.9452667,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
372942550,5.0480895,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
373442551,5.0247254,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
373942551,5.044766,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
374442551,4.939627,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
374942550,5.047787,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
375442551,4.9416413,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
375942810,5.045773,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
376442553,5.0318756,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
376942551,4.916565,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
377442551,5.035501,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
377942587,5.0198913,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
378442551,4.9523163,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
378942652,5.0256314,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
379442697,5.0360045,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
379942565,5.0599732,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
380442551,5.046579,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
380942709,5.050708,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
381442761,4.9281464,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
381942626,5.0415435,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
382442669,5.026135,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
382942741,4.9243193,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
383442861,5.067828,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
383943024,5.078302,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
384442876,4.9652066,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
384942940,4.944864,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
385443045,5.067224,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
385942970,4.948892,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
386443087,5.060074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
386942571,5.0653105,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
387442551,4.9522157,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
387942551,5.0734677,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
388442610,5.022812,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
388942551,4.948691,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
389442594,5.0385222,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
389942553,5.051312,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
390442580,4.917975,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
390942551,5.0235167,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
391442551,5.04386,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
391942551,4.9391236,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
392442551,5.043759,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
392942552,5.003778,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
393442551,4.937915,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
393942552,5.014856,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
394442550,5.0276456,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
394942551,4.9121337,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
395442551,5.029358,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
395942551,5.0345945,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
396442551,4.9174714,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
396942575,5.0329833,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
397442550,5.0278473,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
397942551,4.9515104,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
398442551,5.0342927,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
398942584,5.064102,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
399442551,4.9539275,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
399942581,5.034695,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
400442554,5.0499024,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
400942553,4.931067,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
401442566,5.0505066,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
401942551,5.027142,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
402442551,5.0593686,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
402942551,5.048996,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
403442551,5.038925,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
403942550,4.938217,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
404442552,5.034091,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
404942551,5.051312,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
405442551,5.0354004,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
405942555,5.050708,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
406442552,5.0536284,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
406942551,4.95282,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
407442875,5.0488954,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
407942551,5.027545,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
408442551,5.037616,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
408942551,5.027142,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
409442551,5.040234,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
409942551,4.946878,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
410442582,5.0302644,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
410942551,5.0298615,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
411442550,4.9919953,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
411942551,5.0584626,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
412442550,5.010727,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
412942551,4.926837,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
413442551,5.036508,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
413942551,5.047183,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
414442552,5.0380187,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
414942551,5.026538,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
415442551,5.034796,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
415942562,5.0301633,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
416442551,5.048392,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
416942551,5.0161653,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
417442551,5.047787,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
417942700,5.046881,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
418442567,5.0478883,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
418942551,5.046881,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
419442552,5.0213013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
419942659,5.0439606,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
420442591,5.0445647,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
420942568,5.0233154,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
421442611,5.041443,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
421942648,5.0599732,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
422442652,5.048593,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
422942573,5.04386,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
423442573,5.0388246,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
423942583,5.062088,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
424442591,5.0515137,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
424942551,5.047787,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
425442551,4.9465756,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
425942551,5.0476866,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
426442563,5.0354004,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
426942551,5.040335,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
427442552,5.0328827,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
427942644,5.058966,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
428442694,5.028351,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
428942586,5.0505066,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
429442551,5.0353,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
429942565,5.050305,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
430442628,5.053125,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
430942551,5.0349975,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
431442550,5.078906,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
431942576,5.0239196,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
432442569,5.04104,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
432942551,4.937915,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
433442551,5.0508084,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
433942551,5.0509095,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
434442553,5.0300627,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
434942551,5.0472836,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
435442551,5.0274444,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
435942551,4.9424467,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
436442553,5.0452695,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
436942551,5.0502043,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
437442552,5.0497007,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
437942551,5.025128,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
438442551,5.0490966,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
438942832,4.928448,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
439442573,5.0419464,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
439942568,5.026236,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
440442551,5.037918,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
440942551,5.030969,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
441442552,5.051312,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
441942551,5.050003,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
442442550,5.027142,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
442942551,5.050607,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
443442551,4.9297576,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
443942569,5.038321,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
444442552,5.044162,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
444942551,4.949698,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
445443487,5.0421476,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
445942552,5.033487,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
446442554,5.050003,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
446942606,5.0278473,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
447442709,5.040637,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
447942794,5.034494,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
448442735,5.0478883,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
448942744,5.044464,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
449443219,5.0436583,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
449942808,5.045169,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
450443153,5.034897,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
450943068,4.95141,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
451443082,5.0367093,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
451942981,5.040033,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
452443127,5.0494995,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
452943060,5.060074,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
453442571,5.03389,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
453942550,4.9344907,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
454442551,5.0498013,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
454942551,5.030365,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
455442551,5.05101,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
455942693,5.0505066,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
456442551,5.0443635,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
456942551,4.947885,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
457442551,5.0367093,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
457942648,5.040436,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
458442551,5.04819,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
458942565,5.0515137,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
459442563,5.041846,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
459942551,4.9515104,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
460442551,5.046881,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
460942551,5.0229125,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
461442551,5.0116334,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
461942572,5.032782,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
462442554,5.0407376,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
462942594,4.940735,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
463442551,5.050607,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
463942551,5.0422482,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
464442551,4.9222045,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
464942551,5.0466795,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
465442551,5.0335875,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
465942564,4.946274,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
466442941,5.0233154,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
466942566,5.037918,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
467442551,4.948892,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
467942551,5.0548368,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
468442552,5.0530243,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
468942551,4.93298,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
469442597,5.0187836,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
469942551,5.0343933,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
470442551,4.9490933,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
470942551,5.045773,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
471442551,5.058563,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
471942551,4.9483886,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
472442551,5.0580597,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
472942785,5.079712,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
473442551,4.9742703,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
473942622,5.0904875,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
474442552,5.071051,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
474942567,4.950604,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
475442575,5.08374,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
475942551,5.0716553,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
476442575,5.086862,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
476942551,5.069943,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
477442579,5.088977,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
477942651,4.9670196,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
478442666,5.0638,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
478942572,5.083438,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
479442977,4.9846435,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
479942551,5.0825315,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
480442552,5.0564485,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
480942550,4.981421,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
481442629,5.054938,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
481942551,5.082028,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
482442554,4.9745727,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
482942551,5.084042,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
483442564,5.082129,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
483942550,4.9676237,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
484442568,5.0748777,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
484942551,5.0659146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
485442552,4.977594,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
485942575,4.9612794,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
486442551,5.0857544,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
486942551,4.9762845,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
487442552,5.0659146,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
487942551,5.082129,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
488442592,4.996426,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
488942562,5.078906,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
489442551,5.052319,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
489942566,4.981421,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
490442552,5.06662,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
490942550,5.077899,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
491442552,5.071353,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
491942551,5.062491,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
492442583,5.085855,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
492942551,4.964905,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
493442552,5.078906,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
493942551,5.084445,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
494442571,4.960977,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
494942553,5.0742736,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
495442552,5.077496,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
495942608,4.980313,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
496443341,5.0638,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
496942577,5.08092,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
497442670,4.98273,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
497942729,5.080115,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
498443004,5.079913,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
498942845,4.9825287,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
499443108,5.081323,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
499942946,5.067224,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
500443135,4.995419,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
500942572,5.049399,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
501442551,5.0845456,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
501942551,4.979004,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
502442550,5.085452,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
502943406,5.075885,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
503442553,4.96853,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
503942550,5.067627,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
504442551,5.067224,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
504942551,4.976587,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
505442552,4.926434,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
505942554,5.069641,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
506442551,4.9801116,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
506942551,5.067627,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
507442551,5.0770936,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
507942551,4.9594665,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
508442565,5.0665193,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
508942551,5.0698423,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
509443195,4.9618835,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
509942553,5.063095,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
510442551,5.0497007,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0
