timestamp,nav_state_timestamp,failsafe_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,armed_time,takeoff_time,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
217335253,160047643,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
217836719,160047643,0,304709692,304709692,305102911,217335029,0,1,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
218023838,218023836,0,304709692,304709692,305102911,217335029,0,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
218045646,218023836,0,304709692,304709692,305102911,217335029,0,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
218551642,218023836,0,304709692,304709692,305102911,217335029,0,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
219057642,218023836,0,304709692,304709692,305102911,217335029,0,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
219564102,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
220069906,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
220575644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
221081663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
221587644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
222093665,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
222599642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
223106652,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
223612642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
224119843,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
224625663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
225131643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
225637642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
226143643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
226649648,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
227155662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
227661663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
228167642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
228673641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
229179884,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
229685643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
230191643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
230697803,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
231203672,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
231710106,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
232215642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
232721641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
233228712,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
233734641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
234240662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
234746641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
235252642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
235758661,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
236264644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
236770643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
237276642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
237782715,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
238288791,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
238794642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
239300802,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
239806642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
240312643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
240818662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
241324642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
241830978,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
242336642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
242842643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
243348651,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
243854656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
244361642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
244867643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
245373658,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
245879642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
246385642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
246892645,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
247398662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
247904642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
248410641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
248916642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
249422640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
249928641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
250434642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
250940642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
251446971,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
251952662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
252459152,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
252964641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
253470641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
253977641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
254484304,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
254989642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
255496641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
256002662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
256508958,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
257014642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
257521641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
258027642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
258533930,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
259039710,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
259545641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
260051641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
260062992,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
260568791,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
261075645,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
261581641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
262087851,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
262593811,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
263099642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
263133023,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
263639644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
264145642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
264651641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
265157663,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
265663644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
266169662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
266675656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
267181642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
267687641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
268193640,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
268699642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0
268787641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
269293641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
269799642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
270305650,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
270811642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
271317641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
271823703,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
272329641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
272835642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
273341641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
273847642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
274354641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
274860644,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
275366641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
275872641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
276378641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
276884656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
277390665,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
277896641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
278402656,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
278908642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
279414643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
279920642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
280426662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
280932654,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
281438662,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
281945048,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
282450642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
282956641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
283462641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
283968642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
284475124,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
284980643,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
285486641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
285992641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
286499641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
287005642,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
287511641,218023836,0,304709692,304709692,305102911,217335029,219069037,3,2,0,0,22,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
