"Auto,Manual Flag",Event Flag,GPS Time,Latitude (deg),Longitude (deg),Altitude (m)
1,4,1377700058.60227,36.663207,126.341325,29.3
1,4,1377700058.80244,36.663181,126.341339,28.7
1,4,1377700059.00234,36.663154,126.341353,28.1
1,4,1377700059.21249,36.663127,126.341367,27.5
1,4,1377700059.41235,36.6631,126.34138,26.9
1,4,1377700059.60235,36.663075,126.341393,26.4
1,4,1377700059.80243,36.663049,126.341406,25.8
1,4,1377700060.00238,36.663022,126.341419,25.2
1,4,1377700060.20264,36.662996,126.341433,24.7
1,4,1377700060.40244,36.66297,126.341446,24.1
1,4,1377700060.61257,36.662943,126.341459,23.6
1,4,1377700060.81259,36.662918,126.341472,23
1,4,1377700061.00248,36.662893,126.341484,22.5
1,4,1377700061.20247,36.662868,126.341496,21.9
1,4,1377700061.4027,36.662842,126.341509,21.4
1,4,1377700061.60254,36.662816,126.34152,20.8
1,4,1377700061.80253,36.66279,126.34153,20.2
1,4,1377700062.0126,36.662762,126.341538,19.6
1,4,1377700062.2126,36.662735,126.341544,19
1,4,1377700062.4028,36.662709,126.341547,18.5
1,4,1377700062.60274,36.662682,126.341549,18
1,4,1377700062.80279,36.662654,126.34155,17.5
1,4,1377700063.00262,36.662627,126.341549,17
1,4,1377700063.20267,36.662599,126.341548,16.5
1,4,1377700063.41293,36.66257,126.341547,16
1,4,1377700063.61287,36.662543,126.341547,15.6
1,4,1377700063.80271,36.662517,126.34155,15.1
1,4,1377700064.00289,36.66249,126.341555,14.5
1,4,1377700064.20275,36.662464,126.341565,13.9
1,4,1377700064.40274,36.662438,126.341578,13.4
1,4,1377700064.60274,36.662413,126.341594,12.9
1,4,1377700064.81292,36.662387,126.341614,12.3
1,4,1377700065.00277,36.662365,126.341634,11.9
1,4,1377700065.20297,36.662341,126.341656,11.6
0,4,1377700065.40281,36.662317,126.341679,11.4
0,4,1377700065.6029,36.662293,126.341702,11.3
0,4,1377700065.803,36.662269,126.341725,11.1
0,4,1377700066.00286,36.662244,126.341748,10.9
0,4,1377700066.21296,36.662217,126.341771,10.8
0,4,1377700066.40308,36.662191,126.341791,10.6
0,4,1377700066.6029,36.662163,126.341811,10.5
0,4,1377700066.80307,36.662135,126.34183,10.5
0,4,1377700067.00307,36.662106,126.341847,10.6
0,4,1377700067.20299,36.662076,126.341864,10.7
0,4,1377700067.40304,36.662046,126.34188,10.9
0,4,1377700067.61314,36.662014,126.341896,11
0,4,1377700067.80325,36.661986,126.341911,11.1
0,4,1377700068.00304,36.661955,126.341926,11.3
0,4,1377700068.20309,36.661925,126.341941,11.4
0,4,1377700068.40321,36.661896,126.341956,11.6
0,4,1377700068.60312,36.661866,126.34197,11.7
0,4,1377700068.8031,36.661836,126.341984,11.9
0,4,1377700069.01311,36.661805,126.341999,12
0,4,1377700069.20311,36.661778,126.342012,11.9
0,4,1377700069.40328,36.661749,126.342027,11.8
0,4,1377700069.60314,36.66172,126.342041,11.7
0,4,1377700069.80319,36.661691,126.342055,11.6
0,4,1377700070.0032,36.661663,126.34207,11.5
0,4,1377700070.20319,36.661635,126.342084,11.4
0,4,1377700070.40341,36.661607,126.342099,11.3
0,4,1377700070.60329,36.661578,126.342113,11.2
0,4,1377700070.80324,36.66155,126.342128,11.1
0,4,1377700071.00325,36.661521,126.342144,11
0,5,1377700071.20331,36.661493,126.342159,10.8
0,5,1377700071.40327,36.661465,126.342174,10.7
0,5,1377700071.60333,36.661436,126.34219,10.7
0,5,1377700071.80332,36.661407,126.342206,10.6
0,5,1377700072.00339,36.661378,126.342221,10.6
0,5,1377700072.20334,36.661349,126.342237,10.6
0,5,1377700072.40342,36.66132,126.342253,10.6
0,5,1377700072.60342,36.661291,126.342269,10.7
0,5,1377700072.80339,36.661261,126.342285,10.9
0,5,1377700073.00356,36.661232,126.342301,11.1
0,5,1377700073.20366,36.661203,126.342317,11.2
0,5,1377700073.40346,36.661174,126.342333,11.3
0,5,1377700073.60363,36.661145,126.34235,11.4
0,5,1377700073.80367,36.661116,126.342366,11.5
0,5,1377700074.00348,36.661088,126.342382,11.5
0,5,1377700074.20371,36.661059,126.342398,11.7
0,5,1377700074.40367,36.661031,126.342414,11.8
0,5,1377700074.60353,36.661003,126.34243,11.9
0,5,1377700074.80354,36.660975,126.342446,12.1
0,5,1377700075.00359,36.660948,126.342461,12.3
0,5,1377700075.20361,36.66092,126.342476,12.3
0,5,1377700075.40358,36.660893,126.342491,12.4
0,5,1377700075.60378,36.660865,126.342506,12.3
0,5,1377700075.80366,36.660838,126.342521,12.3
0,5,1377700076.00364,36.660811,126.342536,12.3
0,5,1377700076.20386,36.660785,126.342551,12.2
0,5,1377700076.40366,36.660758,126.342566,12.2
0,5,1377700076.60369,36.660731,126.34258,12.1
0,5,1377700076.8037,36.660705,126.342594,11.9
0,5,1377700077.00381,36.660679,126.342609,11.8
0,5,1377700077.20373,36.660652,126.342624,11.6
0,5,1377700077.40392,36.660625,126.342638,11.4
0,5,1377700077.60379,36.660599,126.342653,11.2
0,5,1377700077.80401,36.660573,126.342668,11
0,5,1377700078.00383,36.660546,126.342684,10.9
0,5,1377700078.20407,36.660519,126.342699,10.7
0,5,1377700078.404,36.660492,126.342715,10.6
0,5,1377700078.60386,36.660464,126.34273,10.4
0,5,1377700078.8039,36.660436,126.342746,10.3
0,5,1377700079.00398,36.660408,126.342761,10.2
1,5,1377700079.20388,36.66038,126.342777,10.1
1,5,1377700079.40396,36.660351,126.342793,10.2
1,5,1377700079.60413,36.660322,126.342809,10.3
1,5,1377700079.80409,36.660293,126.342826,10.6
1,5,1377700080.00399,36.660263,126.342842,10.8
1,5,1377700080.20413,36.660233,126.342859,11
1,5,1377700080.40413,36.660203,126.342876,11.2
1,5,1377700080.60405,36.660172,126.342894,11.4
1,5,1377700080.80418,36.660143,126.342913,11.6
1,6,1377700081.00421,36.660113,126.342933,11.7
1,6,1377700081.20424,36.660084,126.342955,12
1,6,1377700081.40408,36.660056,126.34298,12.4
1,6,1377700081.60417,36.660028,126.343006,12.7
1,6,1377700081.80408,36.660002,126.343035,13.2
1,6,1377700082.0041,36.659976,126.343065,13.7
1,6,1377700082.20417,36.659952,126.343096,14.3
1,6,1377700082.40429,36.659928,126.34313,14.8
1,6,1377700082.6043,36.659906,126.343165,15.3
1,6,1377700082.8044,36.659885,126.343202,15.9
1,6,1377700083.00434,36.659865,126.34324,16.5
1,6,1377700083.20424,36.659847,126.343279,17
1,6,1377700083.40437,36.659831,126.343319,17.6
1,6,1377700083.60422,36.659817,126.343361,18.1
1,6,1377700083.80424,36.659805,126.343403,18.8
1,6,1377700084.00425,36.659795,126.343446,19.6
1,6,1377700084.20431,36.659786,126.343489,20.4
1,6,1377700084.40443,36.65978,126.343533,21.1
1,6,1377700084.60431,36.659774,126.343577,21.8
1,6,1377700084.80451,36.659771,126.343621,22.3
1,6,1377700085.00452,36.659769,126.343665,22.9
1,6,1377700085.2045,36.659769,126.34371,23.5
1,6,1377700085.40452,36.659772,126.343753,24
1,6,1377700085.60466,36.659776,126.343796,24.5
1,6,1377700085.80458,36.659783,126.343838,25.1
1,6,1377700086.00446,36.659792,126.343879,25.7
1,6,1377700086.20475,36.659802,126.34392,26.3
1,6,1377700086.40444,36.659814,126.34396,26.8
1,6,1377700086.60445,36.659827,126.343999,27.3
1,6,1377700086.80449,36.659842,126.344038,27.7
1,6,1377700087.00449,36.659858,126.344076,28.2
1,6,1377700087.2045,36.659875,126.344113,28.6
1,6,1377700087.40465,36.659894,126.344148,29.1
1,6,1377700087.60473,36.659915,126.344182,29.6
1,6,1377700087.80455,36.659937,126.344214,30
1,6,1377700088.00455,36.659961,126.344245,30.5
1,6,1377700088.20474,36.659985,126.344275,30.9
1,6,1377700088.40463,36.660011,126.344302,31.3
1,6,1377700088.6046,36.660038,126.344328,31.8
1,6,1377700088.80461,36.660065,126.344352,32.3
1,6,1377700089.00463,36.660094,126.344375,32.8
1,6,1377700089.20485,36.660123,126.344395,33.3
1,6,1377700089.4049,36.660154,126.344415,33.7
1,6,1377700089.60485,36.660185,126.344432,34.2
1,6,1377700089.80494,36.660217,126.344447,34.6
1,6,1377700090.00491,36.660249,126.34446,35
1,6,1377700090.20491,36.660282,126.344471,35.5
1,6,1377700090.40478,36.660315,126.344479,36
1,6,1377700090.60494,36.660348,126.344485,36.6
1,6,1377700090.80485,36.660381,126.344489,37.2
1,6,1377700091.00504,36.660414,126.344491,37.8
1,6,1377700091.20503,36.660448,126.344492,38.3
1,6,1377700091.40512,36.660481,126.344491,38.8
1,6,1377700091.60509,36.660514,126.344487,39.3
1,6,1377700091.80538,36.660547,126.344482,39.9
1,6,1377700092.00507,36.66058,126.344475,40.4
1,6,1377700092.205,36.660613,126.344466,41
1,6,1377700092.40533,36.660645,126.344455,41.5
1,6,1377700092.60509,36.660676,126.344443,42
1,6,1377700092.80525,36.660707,126.344427,42.5
1,6,1377700093.00519,36.660737,126.34441,43
1,6,1377700093.20514,36.660766,126.344391,43.5
1,6,1377700093.40522,36.660794,126.34437,44
1,6,1377700093.60515,36.660822,126.344347,44.4
1,6,1377700093.80528,36.660849,126.344324,44.8
1,6,1377700094.00509,36.660875,126.344298,45.2
1,6,1377700094.20528,36.6609,126.344271,45.6
1,6,1377700094.40525,36.660924,126.344242,45.9
1,6,1377700094.60527,36.660946,126.344213,46.2
1,6,1377700094.80529,36.660968,126.344181,46.4
1,6,1377700095.00528,36.660989,126.344148,46.6
1,6,1377700095.20518,36.661007,126.344115,46.8
1,6,1377700095.40531,36.661025,126.344079,46.9
1,6,1377700095.60532,36.661041,126.344043,46.9
1,6,1377700095.80525,36.661055,126.344005,47
1,6,1377700096.0052,36.661068,126.343967,47.1
1,6,1377700096.20542,36.66108,126.343928,47.2
1,6,1377700096.40525,36.66109,126.343887,47.2
1,6,1377700096.60547,36.661098,126.343847,47.2
1,6,1377700096.80542,36.661105,126.343804,47.3
1,6,1377700097.00545,36.66111,126.343762,47.3
1,6,1377700097.20531,36.661113,126.34372,47.3
1,6,1377700097.40545,36.661114,126.343677,47.4
1,6,1377700097.60544,36.661114,126.343633,47.4
1,6,1377700097.8053,36.661111,126.34359,47.4
1,6,1377700098.00553,36.661107,126.343547,47.5
1,6,1377700098.2054,36.661102,126.343504,47.6
1,6,1377700098.40549,36.661094,126.343462,47.7
1,6,1377700098.60558,36.661085,126.343419,47.8
1,6,1377700098.80541,36.661073,126.343377,47.9
1,6,1377700099.0054,36.661061,126.343336,48
1,6,1377700099.20547,36.661046,126.343296,48.1
1,6,1377700099.4055,36.66103,126.343257,48.1
1,6,1377700099.60565,36.661011,126.343218,48.1
1,6,1377700099.80547,36.660992,126.343181,48.1
1,6,1377700100.00568,36.660971,126.343144,48.1
1,6,1377700100.20549,36.660947,126.34311,48.1
1,6,1377700100.40551,36.660922,126.343076,48.1
1,6,1377700100.6055,36.660896,126.343045,48.2
1,6,1377700100.80556,36.660868,126.343015,48.2
1,6,1377700101.00554,36.660839,126.342987,48.1
1,6,1377700101.20563,36.660808,126.342961,48.1
1,6,1377700101.40579,36.660776,126.342937,48.2
1,6,1377700101.60574,36.660743,126.342915,48.2
1,6,1377700101.80577,36.660708,126.342896,48.3
1,6,1377700102.00559,36.660673,126.342879,48.3
1,6,1377700102.20582,36.660637,126.342865,48.4
1,6,1377700102.40596,36.6606,126.342853,48.4
1,6,1377700102.60583,36.660563,126.342843,48.4
1,6,1377700102.80583,36.660525,126.342836,48.5
1,6,1377700103.00583,36.660487,126.342832,48.7
1,6,1377700103.20582,36.660448,126.342832,48.9
1,6,1377700103.40569,36.66041,126.342834,49.1
1,6,1377700103.606,36.660373,126.342838,49.4
1,6,1377700103.80593,36.660335,126.342845,49.5
1,6,1377700104.00575,36.660297,126.342853,49.6
1,6,1377700104.20589,36.660261,126.342865,49.7
1,6,1377700104.40591,36.660225,126.342879,49.9
1,6,1377700104.60592,36.66019,126.342895,49.9
1,6,1377700104.80601,36.660155,126.342913,49.9
1,0,1377700105.00596,36.660122,126.342934,49.9
1,0,1377700105.20583,36.66009,126.342957,50
1,0,1377700105.40608,36.660059,126.342983,50
1,0,1377700105.60587,36.66003,126.343011,50.1
1,0,1377700105.80608,36.660002,126.34304,50.2
1,0,1377700106.00591,36.659976,126.343072,50.2
1,0,1377700106.20606,36.659952,126.343106,50.3
1,0,1377700106.40611,36.659929,126.343141,50.5
1,0,1377700106.60601,36.659907,126.343177,50.5
1,0,1377700106.80594,36.659886,126.343214,50.7
1,0,1377700107.00613,36.659867,126.343252,50.8
1,0,1377700107.20615,36.659849,126.34329,50.8
1,0,1377700107.40618,36.659834,126.34333,50.7
1,0,1377700107.60615,36.65982,126.343371,50.6
1,0,1377700107.80617,36.659809,126.343412,50.5
1,0,1377700108.00604,36.659799,126.343454,50.5
1,0,1377700108.20605,36.659791,126.343496,50.4
1,0,1377700108.40624,36.659786,126.343538,50.3
1,0,1377700108.6064,36.659782,126.343582,50.2
1,0,1377700108.80608,36.65978,126.343624,50.1
1,0,1377700109.00625,36.65978,126.343667,50
1,0,1377700109.20648,36.659781,126.343709,49.8
1,0,1377700109.40628,36.659783,126.343752,49.7
1,0,1377700109.60628,36.659788,126.343794,49.4
1,0,1377700109.80646,36.659794,126.343835,49.2
1,0,1377700110.00617,36.659802,126.343876,49.1
1,0,1377700110.20625,36.659811,126.343915,49
1,0,1377700110.40652,36.659822,126.343955,48.9
1,0,1377700110.60635,36.659835,126.343993,48.8
1,0,1377700110.80623,36.65985,126.34403,48.6
1,0,1377700111.00646,36.659866,126.344066,48.4
1,0,1377700111.20628,36.659883,126.344101,48.3
1,0,1377700111.40645,36.659901,126.344135,48.2
1,0,1377700111.60647,36.659921,126.344168,48.1
1,0,1377700111.80652,36.659942,126.344199,48
1,0,1377700112.00633,36.659964,126.344229,48
1,0,1377700112.20648,36.659987,126.344258,48
1,0,1377700112.40658,36.660011,126.344285,48
1,0,1377700112.6065,36.660035,126.344311,48.1
1,0,1377700112.80659,36.660061,126.344335,48.1
1,0,1377700113.00638,36.660088,126.344357,48.2
1,0,1377700113.20642,36.660116,126.344377,48.4
1,0,1377700113.40645,36.660144,126.344395,48.7
1,0,1377700113.60657,36.660173,126.344411,48.9
1,0,1377700113.80654,36.660202,126.344427,49
1,0,1377700114.00647,36.660232,126.344441,49.1
1,0,1377700114.20668,36.660263,126.344453,49.1
1,0,1377700114.40662,36.660293,126.344465,49.1
1,0,1377700114.60667,36.660323,126.344474,49.1
1,0,1377700114.80683,36.660354,126.344481,49
1,0,1377700115.00669,36.660385,126.344486,49
1,0,1377700115.2067,36.660416,126.344489,49
1,0,1377700115.40669,36.660447,126.34449,49.1
1,0,1377700115.60662,36.660478,126.34449,49.1
1,0,1377700115.80658,36.66051,126.344487,49.1
1,0,1377700116.00675,36.66054,126.344482,49.1
1,0,1377700116.20676,36.660571,126.344476,49.1
1,0,1377700116.40681,36.660601,126.344468,49.1
1,0,1377700116.60679,36.660632,126.344458,49.1
1,0,1377700116.80665,36.660661,126.344446,49
1,0,1377700117.00671,36.660691,126.344433,49
1,0,1377700117.20667,36.66072,126.344418,49
1,0,1377700117.40681,36.660748,126.344402,49
1,0,1377700117.6067,36.660776,126.344383,49
1,0,1377700117.8069,36.660803,126.344364,49
1,0,1377700118.00675,36.66083,126.344342,48.9
1,0,1377700118.20675,36.660855,126.344319,48.8
1,0,1377700118.40679,36.66088,126.344295,48.7
1,0,1377700118.60676,36.660904,126.344269,48.6
1,0,1377700118.80677,36.660927,126.344241,48.6
1,0,1377700119.00694,36.660948,126.344212,48.5
1,0,1377700119.20703,36.660969,126.344182,48.5
1,0,1377700119.40711,36.660989,126.34415,48.4
1,0,1377700119.60697,36.661007,126.344117,48.4
1,0,1377700119.80688,36.661024,126.344083,48.4
1,0,1377700120.00707,36.66104,126.344048,48.4
1,0,1377700120.20695,36.661054,126.344012,48.4
1,0,1377700120.40708,36.661066,126.343975,48.4
1,0,1377700120.60706,36.661078,126.343937,48.4
1,0,1377700120.80713,36.661087,126.343898,48.4
1,0,1377700121.00723,36.661096,126.343859,48.4
1,0,1377700121.20704,36.661102,126.343819,48.4
1,0,1377700121.40711,36.661108,126.343778,48.5
1,0,1377700121.60729,36.661112,126.343737,48.4
1,0,1377700121.80703,36.661114,126.343696,48.4
1,0,1377700122.00701,36.661114,126.343655,48.4
1,0,1377700122.20718,36.661113,126.343613,48.4
1,0,1377700122.40705,36.66111,126.343571,48.4
1,0,1377700122.60707,36.661105,126.34353,48.5
1,0,1377700122.80721,36.661099,126.343489,48.5
1,0,1377700123.00707,36.661091,126.343448,48.5
1,0,1377700123.20715,36.661081,126.343407,48.6
1,0,1377700123.4071,36.66107,126.343366,48.6
1,0,1377700123.60711,36.661057,126.343327,48.6
1,0,1377700123.80712,36.661042,126.343288,48.6
1,0,1377700124.00728,36.661026,126.343249,48.7
1,0,1377700124.20721,36.661008,126.343212,48.8
1,0,1377700124.40717,36.660988,126.343175,48.8
1,0,1377700124.60718,36.660967,126.34314,48.8
1,0,1377700124.80735,36.660944,126.343106,48.8
1,0,1377700125.00721,36.66092,126.343074,48.8
1,0,1377700125.2073,36.660894,126.343043,48.8
1,0,1377700125.40724,36.660866,126.343013,48.7
1,0,1377700125.60725,36.660838,126.342985,48.7
1,0,1377700125.8073,36.660808,126.342959,48.6
1,0,1377700126.00745,36.660776,126.342935,48.6
1,0,1377700126.20746,36.660743,126.342914,48.6
1,0,1377700126.40735,36.660709,126.342895,48.6
1,0,1377700126.60746,36.660674,126.342878,48.6
1,0,1377700126.80733,36.660639,126.342865,48.7
1,0,1377700127.00755,36.660603,126.342853,48.7
1,0,1377700127.20771,36.660566,126.342844,48.8
1,0,1377700127.40758,36.660531,126.342838,48.9
1,0,1377700127.60759,36.660495,126.342833,49
1,0,1377700127.80779,36.660461,126.342828,49.1
1,0,1377700128.00752,36.660427,126.342824,49.1
1,0,1377700128.20749,36.660394,126.342819,49.2
1,0,1377700128.40768,36.660363,126.342811,49.3
1,0,1377700128.60752,36.660334,126.342801,49.2
1,0,1377700128.80758,36.660307,126.342788,49.2
1,0,1377700129.00767,36.660283,126.342771,49.2
1,0,1377700129.20762,36.660263,126.34275,49.2
1,0,1377700129.40757,36.660246,126.342728,49.2
1,0,1377700129.60765,36.660233,126.342703,49.1
1,0,1377700129.80764,36.660223,126.342678,49.1
1,0,1377700130.00762,36.660218,126.342653,49.1
1,0,1377700130.20763,36.660215,126.342629,49
1,0,1377700130.40764,36.660216,126.342606,48.9
1,0,1377700130.60767,36.660219,126.342584,48.8
1,0,1377700130.80771,36.660223,126.342563,48.8
1,0,1377700131.00766,36.660228,126.342543,48.7
1,0,1377700131.20768,36.660234,126.342524,48.7
1,0,1377700131.40782,36.66024,126.342508,48.9
1,0,1377700131.60776,36.660243,126.342497,48.9
1,0,1377700131.81043,36.660246,126.342488,48.6
1,0,1377700132.00774,36.660248,126.342481,47.9
1,0,1377700132.20793,36.660247,126.342478,47.1
1,0,1377700132.40776,36.660245,126.342475,46.6
1,0,1377700132.6078,36.660246,126.342471,46.1
1,0,1377700132.80782,36.660247,126.342468,45.7
1,0,1377700133.00781,36.660246,126.342468,45.2
1,0,1377700133.20785,36.660244,126.342467,44.4
1,0,1377700133.40823,36.66024,126.342464,43.6
1,0,1377700133.60799,36.660237,126.34246,42.9
1,0,1377700133.808,36.660236,126.342458,42.3
1,0,1377700134.00803,36.660235,126.342458,41.7
1,0,1377700134.20788,36.660233,126.342458,41.2
1,0,1377700134.40807,36.660233,126.342457,40.6
1,0,1377700134.60804,36.660233,126.342454,39.9
1,0,1377700134.80813,36.660234,126.342452,39.4
1,0,1377700135.00808,36.660236,126.342451,38.9
1,0,1377700135.20831,36.660237,126.342452,38.4
1,0,1377700135.40815,36.660239,126.342453,38
1,0,1377700135.60818,36.660241,126.342454,37.5
1,0,1377700135.80814,36.660245,126.342454,37.2
1,0,1377700136.00804,36.660249,126.342454,36.9
1,0,1377700136.20814,36.660252,126.342455,36.8
1,0,1377700136.40819,36.660256,126.342454,36.7
1,0,1377700136.60819,36.660261,126.342453,36.8
1,0,1377700136.8081,36.660267,126.34245,36.9
1,0,1377700137.00805,36.660273,126.342448,37.2
1,0,1377700137.20823,36.66028,126.342445,37.4
1,0,1377700137.40824,36.660286,126.342442,37.8
1,0,1377700137.60824,36.660292,126.342438,38.1
1,0,1377700137.80825,36.660299,126.342434,38.4
1,0,1377700138.00829,36.660305,126.342431,38.8
1,0,1377700138.20814,36.660312,126.342427,39.2
1,0,1377700138.40815,36.660318,126.342424,39.7
1,0,1377700138.6083,36.660325,126.34242,40.1
1,0,1377700138.80834,36.660332,126.342417,40.6
1,0,1377700139.00819,36.660339,126.342414,41.2
1,0,1377700139.20823,36.660346,126.342411,41.7
1,0,1377700139.40824,36.660352,126.342409,42.3
1,0,1377700139.60839,36.660359,126.342406,42.9
1,0,1377700139.8083,36.660366,126.342403,43.4
1,0,1377700140.00831,36.660373,126.342401,44
1,0,1377700140.20852,36.66038,126.342398,44.5
1,0,1377700140.4084,36.660388,126.342396,45.1
1,0,1377700140.60839,36.660395,126.342393,45.6
1,0,1377700140.80857,36.660401,126.34239,46.2
1,0,1377700141.00844,36.660408,126.342387,46.8
1,0,1377700141.20855,36.660414,126.342385,47.3
1,0,1377700141.40867,36.660421,126.342382,47.7
1,0,1377700141.60846,36.660427,126.342379,48
1,0,1377700141.80867,36.660433,126.342377,48.3
1,0,1377700142.00858,36.66044,126.342375,48.5
1,0,1377700142.20854,36.660446,126.342373,48.7
1,0,1377700142.40857,36.660453,126.342371,48.8
1,0,1377700142.60863,36.66046,126.342369,49
1,0,1377700142.80867,36.660466,126.342367,49.1
1,0,1377700143.00863,36.660473,126.342365,49.1
1,0,1377700143.20854,36.660479,126.342363,49.2
1,0,1377700143.40852,36.660486,126.342361,49.2
1,0,1377700143.60858,36.660493,126.342359,49.3
1,0,1377700143.80855,36.660499,126.342356,49.3
1,0,1377700144.0086,36.660506,126.342354,49.4
1,0,1377700144.20871,36.660513,126.342352,49.4
1,0,1377700144.40868,36.660519,126.342349,49.5
1,0,1377700144.6086,36.660526,126.342347,49.5
1,0,1377700144.8088,36.660533,126.342344,49.5
1,0,1377700145.0088,36.660539,126.342341,49.5
1,0,1377700145.20871,36.660546,126.342338,49.5
1,0,1377700145.40865,36.660553,126.342336,49.5
1,0,1377700145.60872,36.66056,126.342333,49.5
1,0,1377700145.80875,36.660567,126.34233,49.5
1,0,1377700146.00869,36.660574,126.342327,49.6
1,0,1377700146.20871,36.660581,126.342324,49.6
1,0,1377700146.40884,36.660588,126.342321,49.6
1,0,1377700146.60874,36.660595,126.342318,49.6
1,0,1377700146.80878,36.660602,126.342316,49.6
1,0,1377700147.00886,36.660609,126.342313,49.6
1,0,1377700147.20879,36.660616,126.34231,49.6
1,0,1377700147.40899,36.660623,126.342307,49.6
1,0,1377700147.60887,36.66063,126.342304,49.6
1,0,1377700147.80882,36.660637,126.342302,49.6
1,0,1377700148.00897,36.660644,126.342299,49.6
1,0,1377700148.20886,36.660651,126.342296,49.7
1,0,1377700148.40903,36.660658,126.342293,49.7
1,0,1377700148.60889,36.660665,126.342291,49.7
1,0,1377700148.8089,36.660672,126.342288,49.7
1,0,1377700149.00896,36.660678,126.342286,49.7
1,0,1377700149.20894,36.660685,126.342283,49.7
1,0,1377700149.40906,36.660692,126.34228,49.7
1,0,1377700149.6091,36.660699,126.342277,49.8
1,0,1377700149.80893,36.660706,126.342275,49.8
1,0,1377700150.00894,36.660712,126.342272,49.8
1,0,1377700150.20899,36.660718,126.34227,49.9
1,0,1377700150.40897,36.660724,126.342268,49.9
1,0,1377700150.60901,36.660729,126.342266,49.9
1,0,1377700150.809,36.660734,126.342264,49.9
1,0,1377700151.00908,36.660738,126.342262,50
1,0,1377700151.20903,36.660741,126.342261,50
1,0,1377700151.40922,36.660745,126.342259,50
1,0,1377700151.60906,36.660748,126.342258,50
1,0,1377700151.80908,36.66075,126.342257,50
1,0,1377700152.00929,36.660753,126.342256,50
1,0,1377700152.20908,36.660755,126.342255,49.9
1,0,1377700152.40909,36.660757,126.342253,49.9
1,0,1377700152.60934,36.660759,126.342252,49.9
1,0,1377700152.80915,36.66076,126.342251,49.9
1,0,1377700153.00918,36.660761,126.342249,49.9
1,0,1377700153.20931,36.660761,126.342247,49.9
1,0,1377700153.4092,36.660761,126.342244,49.9
1,0,1377700153.6092,36.66076,126.342241,49.9
1,0,1377700153.80923,36.660759,126.342238,49.9
1,0,1377700154.00936,36.660757,126.342233,49.9
1,0,1377700154.20925,36.660755,126.342227,49.9
1,0,1377700154.4093,36.660753,126.34222,49.9
1,0,1377700154.60947,36.66075,126.342212,49.9
1,0,1377700154.8094,36.660748,126.342204,49.9
1,0,1377700155.00938,36.660746,126.342195,49.9
1,0,1377700155.20929,36.660744,126.342187,50
1,0,1377700155.40931,36.660742,126.34218,50
1,0,1377700155.60935,36.66074,126.342173,50
1,0,1377700155.80937,36.660738,126.342166,50
1,0,1377700156.00938,36.660736,126.34216,50
1,0,1377700156.20938,36.660735,126.342154,50
